## This file was extracted from ExpressionPlot by grabbing the TCGA::COAD
## project and extractings the gene information from a SummarizedExperiment
## version of the data.
##
## library(ExpressionPlot)
## p <- ep.find.project('PRJ0004323')
## se <- ep.SummarizedExperiment(p, attach.annot=TRUE)
## gdata <- transform(as.data.frame(mcols(se)), entrez.id=rownames(se))
## out <- gdata[, c('symbol', 'entrez.id', 'size')]
"symbol","entrez.id","size"
"PCYT1A","5130",1583
"TIMMDC1","51300",1596
"GCNT4","51301",3436
"CYP39A1","51302",2272
"FKBP11","51303",1337
"ZDHHC3","51304",12686
"KCNK9","51305",1303
"FAM13B","51306",5624
"FAM53C","51307",4712
"REEP2","51308",2099
"ARMCX1","51309",2141
"SLC22A17","51310",2410
"TLR8","51311",4216
"SLC25A37","51312",1865
"FAM198B","51313",5123
"TXNDC3","51314",2312
"KRCC1","51315",1753
"PLAC8","51316",2059
"PHF21A","51317",7342
"MRPL35","51318",3311
"RSRC1","51319",1634
"PDC","5132",1324
"MEX3C","51320",4142
"AMZ2","51321",1980
"WAC","51322",3929
"SPG21","51324",1867
"ARL17A","51326",5725
"AHSP","51327",506
"ARL6IP4","51329",1456
"PDCD1","5133",2112
"TNFRSF12A","51330",1033
"SPTBN5","51332",11723
"ZNF771","51333",1455
"PRR16","51334",1764
"NGRN","51335",1760
"C8orf55","51337",2264
"MS4A4A","51338",1776
"DACT1","51339",4406
"PDCD2","5134",4443
"CRNKL1","51340",4406
"ZBTB7A","51341",4441
"FZR1","51343",3624
"TAOK3","51347",4384
"KLRF1","51348",1242
"KRT76","51350",2529
"ZNF117","51351",6404
"WT1-AS","51352",2354
"PDE1A","5136",6180
"MBTPS2","51360",4525
"HOOK1","51361",5857
"CDC40","51362",3853
"CHST15","51363",6375
"ZMYND10","51364",1773
"PLA1A","51365",1780
"UBR5","51366",10884
"POP5","51367",801
"TEX264","51368",1677
"PDE1C","5137",4383
"POMP","51371",1462
"CCDC72","51372",463
"MRPS17","51373",586
"C2orf28","51374",1398
"SNX7","51375",1897
"UCHL5","51377",6569
"ANGPT4","51378",1922
"CRLF3","51379",2941
"PDE2A","5138",4693
"CSAD","51380",3026
"ATP6V1D","51382",1806
"WNT16","51384",3228
"ZNF589","51385",3365
"EIF3L","51386",2091
"NIP7","51388",2320
"RWDD1","51389",1311
"PDE3A","5139",7597
"AIG1","51390",1385
"TRPV2","51393",2808
"COMMD10","51397",1424
"WDR83OS","51398",861
"TRAPPC4","51399",1200
"ATP5E","514",439
"PDE3B","5140",6091
"PPME1","51400",2453
"NOL7","51406",874
"HEMK1","51409",5862
"PDE4A","5141",5869
"BIN2","51411",2211
"ACTL6B","51412",1537
"PDE4B","5142",5213
"AMOTL2","51421",4984
"PRKAG2","51422",3984
"POLK","51426",4512
"ZNF107","51427",5508
"DDX41","51428",2104
"SNX9","51429",4200
"PDE4C","5143",5811
"C1orf9","51430",5655
"ANAPC5","51433",2732
"ANAPC7","51434",3644
"SCARA3","51435",3832
"MAGEC2","51438",1994
"FAM8A1","51439",4745
"PDE4D","5144",11193
"HPCAL4","51440",4259
"YTHDF2","51441",3063
"VGLL1","51442",1215
"RNF138","51444",3664
"IP6K2","51447",3658
"PCYOX1","51449",5377
"PDE6A","5145",5642
"PRRX2","51450",1311
"LCMT1","51451",1370
"GULP1","51454",4227
"REV1","51455",4734
"RHCG","51458",1937
"PDE6C","5146",2970
"SFMBT1","51460",5054
"GPR89B","51463",2116
"UBE2J1","51465",4342
"EVL","51466",1842
"PDE6D","5147",1118
"NAT8B","51471",832
"DCDC2","51473",4820
"LIMA1","51474",4610
"CABP2","51475",957
"ISYNA1","51477",2728
"HSD17B7","51478",1519
"ANKFY1","51479",8729
"PDE6G","5148",1023
"VCX2","51480",815
"VCX3A","51481",995
"PDE6H","5149",747
"C9orf114","51490",1856
"NOP16","51491",1052
"C22orf28","51493",2066
"PTPLAD1","51495",3208
"CTDSPL2","51496",4875
"TH1L","51497",2257
"TRIAP1","51499",1182
"ATP5F1","515",2116
"PDE7A","5150",3500
"C11orf73","51501",1347
"CWC15","51503",1575
"TRMT112","51504",583
"UFC1","51506",1122
"C20orf43","51507",1649
"PDE8A","5151",4094
"CHMP5","51510",2070
"GTSE1","51512",3112
"ETV7","51513",2244
"DTL","51514",4412
"NCKIPSD","51517",2963
"PDE9A","5152",2216
"LARS","51520",4849
"TMEM14C","51522",1187
"CXXC5","51523",1447
"TMEM138","51524",1844
"C20orf111","51526",2244
"C14orf129","51527",2072
"JKAMP","51528",2374
"ANAPC11","51529",1358
"PDE1B","5153",3724
"ZC3HC1","51530",1914
"C9orf156","51531",1646
"PHF7","51533",2276
"VTA1","51534",3244
"PPHLN1","51535",4585
"MTFP1","51537",1278
"ZCCHC17","51538",1602
"PDGFA","5154",2809
"SCLY","51540",2527
"VPS54","51542",3994
"ZNF581","51545",1226
"SIRT7","51547",1731
"SIRT6","51548",1636
"PDGFB","5155",3432
"CINP","51550",1120
"RAB14","51552",4363
"CCRL1","51554",2476
"PEX5L","51555",9476
"LGSN","51557",5634
"NT5DC3","51559",7214
"PDGFRA","5156",6574
"RAB6B","51560",5561
"IL23A","51561",1042
"MBIP","51562",1648
"HDAC7","51564",4290
"ARMCX3","51566",3465
"TDP2","51567",1925
"UFM1","51569",2601
"PDGFRL","5157",1905
"FAM49B","51571",4526
"GDE1","51573",2937
"LARP7","51574",2648
"ESF1","51575",3216
"PDE6B","5158",3546
"AZIN1","51582",4348
"PCF11","51585",5913
"MED15","51586",3375
"PIAS4","51588",1737
"PDGFRB","5159",5714
"TRIM33","51592",8339
"SRRT","51593",3013
"NBAS","51594",7282
"CUTA","51596",1199
"LSR","51599",2278
"ATP5G1","516",647
"PDHA1","5160",3507
"LIPT1","51601",2026
"NOP58","51602",1965
"METTL13","51603",3407
"PIGT","51604",2277
"TRMT6","51605",2311
"ATP6V1H","51606",2270
"GET4","51608",2088
"PDHA2","5161",1387
"DPH5","51611",1808
"ERGIC3","51614",1366
"TAF9B","51616",2689
"HMP19","51617",2335
"UBE2D4","51619",3982
"PDHB","5162",1610
"KLF13","51621",6800
"CCZ1","51622",1826
"DYNC2LI1","51626",1938
"SLC25A39","51629",1610
"PDK1","5163",4576
"LUC7L2","51631",3190
"OTUD6B","51633",3298
"RBMX2","51634",1528
"DHRS7","51635",1392
"C14orf166","51637",1051
"SF3B14","51639",771
"PDK2","5164",3392
"MRPL48","51642",980
"TMBIM4","51643",1816
"PPIL1","51645",1737
"YPEL5","51646",2617
"FAM96B","51647",855
"MRPS23","51649",1492
"PDK3","5165",13136
"MRPS33","51650",817
"PTRH2","51651",798
"CHMP3","51652",3192
"CDK5RAP1","51654",2092
"RASD1","51655",1748
"STYXL1","51657",1416
"GINS2","51659",1180
"PDK4","5166",3700
"BRP44L","51660",962
"FKBP7","51661",2904
"ZFR","51663",4715
"ASB1","51665",6833
"ASB4","51666",4322
"NUB1","51667",3172
"HSPB11","51668",601
"TMEM66","51669",1977
"ENPP1","5167",7442
"TPPP3","51673",1132
"ASB2","51676",3332
"MPP6","51678",2187
"ENPP2","5168",3437
"SUFU","51684",5346
"ENPP3","5169",3165
"LSM7","51690",520
"NAA38","51691",12520
"CPSF3","51692",2171
"TRAPPC2L","51693",629
"HECA","51696",5621
"VPS29","51699",1101
"ATP5G2","517",1287
"PDPK1","5170",7243
"CYB5R2","51700",1348
"NLK","51701",3541
"PADI3","51702",3189
"ACSL5","51703",3744
"GPRC5B","51704",2845
"EMCN","51705",4037
"CYB5R1","51706",1643
"ZNF44","51710",2796
"SELT","51714",3490
"RAB23","51715",3153
"CES1P1","51716",2259
"CAB39","51719",4340
"SLC26A4","5172",4930
"UIMC1","51720",2974
"FBXO40","51725",5722
"DNAJB11","51726",1689
"CMPK1","51727",3508
"POLR3K","51728",824
"WBP11","51729",2674
"PDYN","5173",3011
"UPB1","51733",2067
"MSRB1","51734",1367
"RAPGEF6","51735",9382
"GHRL","51738",1350
"PDZK1","5174",2301
"WWOX","51741",2873
"ARID4B","51742",6395
"CD244","51744",2525
"LUC7L3","51747",3517
"PECAM1","5175",4449
"RTEL1","51750",5027
"HIGD1B","51751",622
"ERAP1","51752",7592
"TMEM8B","51754",4121
"CDK12","51755",8290
"C9orf78","51759",1818
"SERPINF1","5176",1533
"SYT17","51760",1912
"ATP8A2","51761",5006
"RAB8B","51762",4877
"INPP5K","51763",3372
"GNG13","51764",984
"MST4","51765",3336
"TM7SF3","51768",4346
"RSF1","51773",5134
"ZAK","51776",9859
"MYOZ2","51778",2590
"PEG3","5178",9030
"KDM3B","51780",6813
"PENK","5179",1414
"ATP5G3","518",3482
"ASIC5","51802",1692
"SIX4","51804",6275
"COQ3","51805",1265
"CALML5","51806",876
"TUBA8","51807",2124
"PHAX","51808",3641
"GALNT7","51809",4307
"CECR1","51816",4036
"PEPD","5184",2010
"PER1","5187",4709
"PET112","5188",2233
"PEX1","5189",4382
"PEX6","5190",3498
"PEX7","5191",1482
"PEX10","5192",2074
"PEX12","5193",2683
"PEX13","5194",4515
"PEX14","5195",1926
"PF4","5196",476
"PF4V1","5197",741
"PFAS","5198",5385
"CFP","5199",1775
"ACP1","52",1883
"PFDN1","5201",1324
"PFDN2","5202",642
"PFDN4","5203",1346
"PFDN5","5204",687
"ATP8B1","5205",5938
"PFKFB1","5207",1733
"PFKFB2","5208",9143
"PFKFB3","5209",4684
"ATP5I","521",365
"PFKFB4","5210",3490
"PFKL","5211",3401
"VIT","5212",3446
"PFKM","5213",3823
"PFKP","5214",2969
"PFN1","5216",807
"PFN2","5217",2106
"CDK14","5218",4953
"ATP5J","522",1296
"PGA5","5222",1398
"PGAM1","5223",1720
"PGAM2","5224",857
"PGC","5225",1813
"PGD","5226",1937
"PGF","5228",1911
"PGGT1B","5229",2727
"ATP6V1A","523",4593
"PGK1","5230",2423
"PGK2","5232",1690
"PGM1","5236",3353
"PGM3","5238",6362
"PGM5","5239",3338
"PGR","5241",13037
"ABCB1","5243",4716
"ABCB4","5244",3988
"PHB","5245",1826
"ATP6V1B1","525",1939
"SLC25A3","5250",2037
"PHEX","5251",2861
"PHF1","5252",2295
"PHF2","5253",5349
"PHKA1","5255",6161
"PHKA2","5256",5325
"PHKB","5257",5694
"ATP6V1B2","526",3044
"PHKG1","5260",2226
"PHKG2","5261",5510
"PHYH","5264",1937
"SERPINA1","5265",3687
"PI3","5266",554
"SERPINA4","5267",1661
"SERPINB5","5268",2633
"SERPINB6","5269",2048
"ATP6V0C","527",1231
"SERPINE2","5270",2410
"SERPINB8","5271",3786
"SERPINB9","5272",4145
"SERPINB10","5273",1194
"SERPINI1","5274",1989
"SERPINB13","5275",3180
"SERPINI2","5276",1430
"PIGA","5277",3626
"PIGC","5279",1500
"ATP6V1C1","528",5704
"PIGF","5281",1133
"PIGH","5283",1438
"PIGR","5284",4275
"PIK3C2A","5286",8290
"PIK3C2B","5287",7606
"PIK3C2G","5288",4844
"PIK3C3","5289",3069
"ATP6V1E1","529",1406
"PIK3CA","5290",3712
"PIK3CB","5291",6236
"PIM1","5292",2709
"PIK3CD","5293",5411
"PIK3CG","5294",5379
"PIK3R1","5295",7661
"PIK3R2","5296",3938
"PI4KA","5297",6836
"PI4KB","5298",4354
"ACP2","53",2312
"PIN1","5300",1173
"PIN1P1","5301",996
"PIN4","5303",2582
"PIP","5304",576
"PIP4K2A","5305",3833
"PITPNA","5306",3641
"PITX1","5307",2383
"PITX2","5308",4322
"PITX3","5309",1388
"PKD1","5310",14138
"PKD2","5311",5079
"PKLR","5313",3164
"PKHD1","5314",17407
"PKM2","5315",3181
"PKNOX1","5316",4976
"PKP1","5317",5447
"PKP2","5318",4439
"PLA2G1B","5319",565
"PLA2G2A","5320",1032
"PLA2G4A","5321",2928
"PLA2G5","5322",1894
"PLAG1","5324",7338
"PLAGL1","5325",3608
"PLAGL2","5326",5656
"PLAT","5327",3173
"PLAU","5328",2691
"PLAUR","5329",2007
"ATP6V0B","533",1022
"PLCB2","5330",4677
"PLCB3","5331",5728
"PLCB4","5332",5659
"PLCD1","5333",3200
"BCL11A","53335",7446
"CPXCR1","53336",1630
"BTBD1","53339",3296
"PLCL1","5334",6608
"SPA17","53340",940
"IL17D","53342",1861
"NUDT9","53343",2816
"CHIC1","53344",6909
"TM6SF2","53345",1483
"TM6SF1","53346",1909
"UBASH3A","53347",2556
"ZFYVE1","53349",4551
"PLCG1","5335",5205
"LRP1B","53353",16531
"PANK1","53354",7171
"SHC3","53358",9768
"PLCG2","5336",4241
"PLD1","5337",5593
"NUP54","53371",2354
"TPCN1","53373",5350
"PLD2","5338",3496
"PLEC","5339",16441
"ATP6V1G2","534",1603
"PLG","5340",4219
"CLIC5","53405",8281
"STX18","53407",2158
"PLEK","5341",2852
"PLGLB2","5342",3016
"PLGLB1","5343",3011
"SERPINF2","5345",2345
"PLIN1","5346",2966
"PLK1","5347",2169
"FXYD1","5348",614
"FXYD3","5349",2326
"ATP6V0A1","535",4161
"PLN","5350",1714
"PLOD1","5351",3031
"PLOD2","5352",4060
"PLP1","5354",3163
"PLP2","5355",1049
"PLRG1","5356",3358
"PLS1","5357",4129
"PLS3","5358",3738
"PLSCR1","5359",2210
"PLTP","5360",2224
"PLXNA1","5361",9066
"MBD3","53615",2559
"ADAM22","53616",9510
"PLXNA2","5362",11444
"BCMO1","53630",2427
"PRKAG3","53632",2299
"PTOV1","53635",1884
"S1PR5","53637",2510
"PLXNB1","5364",7354
"PLXNB3","5365",6377
"PMAIP1","5366",1936
"PMCH","5367",757
"PNOC","5368",1196
"PMCHL1","5369",575
"ATP6AP1","537",2099
"PMCHL2","5370",1842
"PML","5371",7709
"PMM1","5372",1283
"PMM2","5373",2323
"PMP2","5375",3569
"PMP22","5376",1988
"PMS1","5378",3521
"PMS2P1","5379",1518
"ATP7A","538",8488
"PMS2L2","5380",761
"PMS2P4","5382",891
"DSCR6","53820",2235
"FXYD7","53822",713
"FXYD6","53826",2417
"FXYD5","53827",1636
"FXYD4","53828",771
"P2RY13","53829",2769
"PMS2P5","5383",2023
"GPR84","53831",1509
"IL20RA","53832",3682
"IL20RB","53833",2047
"FGFRL1","53834",3237
"GPR87","53836",1521
"C11orf24","53838",2102
"TRIM34","53840",2506
"CDHR5","53841",3489
"CLDN22","53842",2708
"PMS2P3","5387",1501
"ATP5O","539",806
"MYO3A","53904",5784
"DUOX1","53905",5677
"RAB4B","53916",1189
"RAB24","53917",1612
"PELO","53918",2920
"SLCO1C1","53919",3578
"EXOSC9","5393",1644
"PPIL3","53938",1272
"EXOSC10","5394",2808
"FTHL17","53940",813
"CNTN5","53942",7706
"CSNK1G1","53944",8163
"A4GALT","53947",2092
"PMS2","5395",2836
"PRRX1","5396",4071
"CPSF2","53981",5072
"ACP5","54",1810
"ATP7B","540",6642
"BRWD1","54014",19881
"SLC37A1","54020",3094
"RBM11","54033",1967
"PCBP3","54039",1989
"C21orf58","54058",2968
"YBEY","54059",1785
"PNLIP","5406",1498
"LINC00160","54064",694
"FAM165B","54065",900
"C21orf49","54067",1203
"MIS18A","54069",1571
"PNLIPRP1","5407",1480
"LINC00158","54072",1476
"CHODL-AS1","54075",461
"PNLIPRP2","5408",1481
"LRRC3DN","54083",2260
"TSPEAR","54084",3967
"LINC00113","54088",524
"LINC00112","54089",524
"PNMT","5409",1157
"LINC00111","54090",454
"SETD4","54093",3383
"C21orf15","54094",1279
"FAM3B","54097",1384
"RIPK4","54101",3872
"CLIC6","54102",3800
"PION","54103",3251
"TLR9","54106",3870
"POLE3","54107",2476
"CHRAC1","54108",2544
"PNN","5411",3606
"GPR88","54112",3465
"UBL3","5412",4346
"SEPT5","5413",2457
"SEPT4","5414",3086
"LINC00308","54143",727
"CT45A6","541465",1008
"CT45A1","541466",1008
"LURAP1","541468",1849
"LOC541471","541471",1117
"LOC541472","541472",1360
"LOC541473","541473",980
"MRPL39","54148",1171
"C21orf91","54149",5433
"C8orf58","541565",2062
"CXorf40B","541578",1340
"DCUN1D1","54165",3152
"NANS","54187",1240
"PODXL","5420",5984
"CYCS","54205",5538
"ERRFI1","54206",3129
"KCNK10","54207",8178
"TREM2","54209",1051
"TREM1","54210",3055
"SNTG1","54212",1889
"POLA1","5422",5440
"SNTG2","54221",1888
"POLB","5423",1259
"POLD1","5424",3467
"POLD2","5425",2289
"POLE","5426",7840
"POLE2","5427",1945
"C1QTNF9B-AS1","542767",905
"POLG","5428",4448
"POLH","5429",8412
"POLR2A","5430",6738
"POLR2B","5431",3748
"POLR2C","5432",1804
"GPR173","54328",4252
"GPR85","54329",5314
"POLR2D","5433",2325
"GNG2","54331",3886
"GDAP1","54332",3899
"POLR2E","5434",2866
"DPM3","54344",547
"SOX18","54345",1705
"UNC93A","54346",2111
"POLR2F","5435",2102
"POLR2G","5436",837
"CYTL1","54360",1001
"WNT4","54361",3905
"HAO1","54363",1746
"POLR2H","5437",821
"POLR2I","5438",872
"TERF2IP","54386",2177
"POLR2J","5439",977
"POLR2K","5440",971
"SLC38A2","54407",4884
"POLR2L","5441",876
"NLGN3","54413",3985
"SIAE","54414",3278
"POLRMT","5442",3800
"TAS2R5","54429",1150
"POMC","5443",1295
"DNAJC10","54431",4193
"YIPF1","54432",1903
"GAR1","54433",1267
"SSH1","54434",9191
"HCG4","54435",2043
"SH3TC1","54436",4260
"SEMA5B","54437",5707
"GFOD1","54438",5155
"RBM27","54439",6542
"PON1","5444",1752
"SASH3","54440",2694
"STAG3L1","54441",2091
"KCTD5","54442",2463
"ANLN","54443",4770
"PON2","5445",1654
"RIN2","54453",4507
"ATAD2B","54454",8055
"FBXO42","54455",2976
"MOV10L1","54456",4309
"TAF7L","54457",2469
"PRR13","54458",1195
"PON3","5446",1191
"MRPS21","54460",939
"FBXW5","54461",2345
"FAM190B","54462",7676
"FAM134B","54463",3580
"XRN1","54464",10092
"ETAA1","54465",3283
"SPIN2A","54466",1319
"ANKIB1","54467",6081
"MIOS","54468",3325
"ZFAND6","54469",2146
"POR","5447",2499
"ARMCX6","54470",1936
"SMCR7L","54471",5699
"TOLLIP","54472",3660
"KRT20","54474",1805
"NLE1","54475",2709
"RNF216","54476",5850
"PLEKHA5","54477",9583
"FAM64A","54478",1544
"CHPF2","54480",3970
"CCDC76","54482",3143
"DGCR8","54487",4520
"POU1F1","5449",1340
"UGT2B28","54490",1833
"FAM105A","54491",7050
"NEURL1B","54492",6417
"C11orf71","54494",647
"TMX3","54495",4745
"PRMT7","54496",2465
"HEATR5B","54497",6792
"SMOX","54498",2274
"TMCO1","54499",4670
"ATR","545",8251
"POU2AF1","5450",3032
"RBM47","54502",5248
"ZDHHC13","54503",2434
"CPVL","54504",1779
"DHX29","54505",4473
"ADAMTSL4","54507",4300
"FLJ11235","54508",1396
"RHOF","54509",2435
"POU2F1","5451",14269
"PCDH18","54510",5906
"HMGCLL1","54511",2561
"EXOSC4","54512",895
"DDX4","54514",2962
"MTRF1L","54516",3878
"PUS7","54517",3484
"APBB1IP","54518",2637
"POU2F2","5452",7185
"CCDC93","54520",6929
"WDR44","54521",4147
"ANKRD16","54522",2638
"ASNSD1","54529",2471
"POU3F1","5453",2928
"MIER2","54531",2762
"USP53","54532",6595
"MRPL50","54534",1021
"CCHCR1","54535",3030
"EXOC6","54536",3732
"FAM35A","54537",3404
"ROBO4","54538",3837
"NDUFB11","54539",1124
"POU3F2","5454",4087
"FAM193B","54540",4611
"DDIT4","54541",1752
"RC3H2","54542",4198
"TOMM7","54543",729
"CRCT1","54544",695
"MTMR12","54545",5187
"RNF186","54546",1250
"SDK2","54549",10722
"POU3F3","5455",1503
"NECAB2","54550",1606
"MAGEL2","54551",4298
"GNL3L","54552",8690
"DKFZP434I0714","54553",3000
"WDR5B","54554",4183
"DDX49","54555",1836
"ING3","54556",3025
"SGTB","54557",5453
"SPATA6","54558",5004
"POU3F4","5456",1507
"EPB41L4B","54566",7657
"DLL4","54567",3420
"POU4F1","5457",3817
"UGT1A10","54575",2385
"UGT1A8","54576",2396
"UGT1A7","54577",2333
"UGT1A6","54578",2630
"UGT1A5","54579",2345
"POU4F2","5458",3141
"SCAND2","54581",4509
"EGLN1","54583",7097
"GNB1L","54584",1519
"LZTFL1","54585",3398
"C9orf11","54586",1038
"MXRA8","54587",2273
"POU4F3","5459",1182
"L1TD1","54596",3989
"ATRX","546",11184
"POU5F1","5460",2192
"UGT1A9","54600",2376
"NDFIP2","54602",4655
"DDX56","54606",2872
"INO80","54617",6227
"CCNJ","54619",4140
"POU5F1B","5462",1599
"FBXL19","54620",3796
"VSIG10","54621",5003
"ARL15","54622",2486
"PAF1","54623",2361
"PARP14","54625",7708
"HES2","54626",4262
"KIAA1383","54627",5455
"FAM63B","54629",5013
"POU6F1","5463",5301
"PPA1","5464",1302
"PPARA","5465",10049
"UGT1A4","54657",2374
"UGT1A1","54658",2357
"UGT1A3","54659",2345
"PCDHB18","54660",3166
"PCDHB17","54661",2411
"TBC1D13","54662",3879
"WDR74","54663",1367
"TMEM106B","54664",6514
"RSBN1","54665",6593
"PPARD","5467",4460
"LRRN3","54674",3728
"CRLS1","54675",4114
"GTPBP2","54676",2979
"CROT","54677",4099
"PPARG","5468",2263
"ZNHIT6","54680",6197
"P4HTM","54681",2283
"MANSC1","54682",2297
"MED1","5469",8148
"KIF1A","547",9223
"PPEF2","5470",3414
"RRN3","54700",3746
"PDP1","54704",4599
"GPN2","54707",1510
"MARCH5","54708",3926
"PPAT","5471",3703
"CNGB3","54714",4347
"RBFOX1","54715",5415
"SLC6A20","54716",5432
"BTN2A3P","54718",2483
"OTUD4","54726",7434
"PPBP","5473",1307
"TMED9","54732",1402
"SLC35F2","54733",3170
"RAB39A","54734",1782
"MPHOSPH8","54737",4268
"FEV","54738",1879
"XAF1","54739",3626
"LEPROT","54741",5121
"LY6K","54742",1961
"EPDR1","54749",2732
"PPEF1","5475",2873
"FBLIM1","54751",3773
"FNDC8","54752",1355
"ZNF853","54753",3578
"FAM22F","54754",2561
"IL17RD","54756",8720
"FAM20A","54757",4627
"KLHDC4","54758",1930
"CTSA","5476",2287
"PCSK4","54760",2661
"GRAMD1C","54762",4104
"ROPN1","54763",1104
"ZRANB1","54764",4942
"TRIM44","54765",4337
"BTG4","54766",999
"HYDIN","54768",16501
"DIRAS2","54769",4107
"PPP1R12C","54776",2924
"TTC40","54777",3164
"RNF111","54778",5538
"PPIA","5478",2276
"NSMCE4A","54780",1405
"ALKBH4","54784",2121
"C17orf59","54785",1914
"DNAJB12","54788",4360
"PPIB","5479",1028
"TET2","54790",15321
"KCTD9","54793",3402
"TRPM4","54795",4096
"BNC2","54796",12926
"MED18","54797",1869
"DCHS2","54798",12141
"MBTD1","54799",5382
"PPIC","5480",1236
"KLHL24","54800",7331
"HAUS6","54801",6321
"TRIT1","54802",2131
"CNNM2","54805",4330
"AHI1","54806",5898
"ZNF586","54807",2270
"DYM","54808",2628
"SAMD9","54809",6855
"PPID","5481",1834
"GIPC2","54810",2823
"ZNF562","54811",5792
"AFTPH","54812",4124
"KLHL28","54813",6551
"QPCTL","54814",2311
"GATAD2A","54815",5672
"ZNF280D","54816",6052
"ZCCHC10","54819",2122
"NDE1","54820",4005
"ERCC6L","54821",4207
"TRPM7","54822",10404
"SWT1","54823",3945
"CDHR2","54825",4376
"GIN1","54826",3549
"FAM55D","54827",2163
"BCAS3","54828",3609
"ASPN","54829",2526
"NUP62CL","54830",1762
"BEST2","54831",1911
"SSX4B","548313",1213
"VPS13C","54832",17063
"FAM27A","548321",703
"C9orf133","548324",588
"GDAP2","54834",9664
"BSPRY","54836",2348
"C10orf26","54838",4396
"LRRC49","54839",2956
"APTX","54840",2376
"BIVM","54841",3885
"MFSD6","54842",4797
"SYTL2","54843",7576
"ESRP1","54845",3806
"SIDT1","54847",5002
"ARHGEF38","54848",6091
"DEF8","54849",4220
"FBXL12","54850",1852
"ANKRD49","54851",1905
"PAQR5","54852",5578
"WDR55","54853",2580
"FAM83E","54854",2011
"FAM46C","54855",5720
"GON4L","54856",7853
"GDPD2","54857",2439
"PGPEP1","54858",7084
"C3orf75","54859",1349
"SLX1A","548593",1170
"CKMT1A","548596",1779
"MS4A12","54860",1167
"SNRK","54861",5216
"CC2D1A","54862",3640
"C9orf167","54863",4069
"POLR2J3","548644",1680
"DNAJC25","548645",2506
"GPATCH4","54865",2155
"PPP1R14D","54866",873
"TMEM214","54867",3040
"TMEM104","54868",4749
"EPS8L1","54869",2735
"QRICH1","54870",3315
"PIGG","54872",3250
"PALMD","54873",2578
"FNBP1L","54874",5517
"CNTLN","54875",9213
"DCAF16","54876",4548
"ZCCHC2","54877",5543
"DPP8","54878",4298
"ST7L","54879",4689
"BCOR","54880",6746
"TEX10","54881",3274
"ANKHD1","54882",8460
"CWC25","54883",2330
"RETSAT","54884",3311
"TBC1D8B","54885",6302
"LPPR1","54886",2676
"UHRF1BP1","54887",9633
"NSUN2","54888",3372
"ALKBH5","54890",3434
"INO80D","54891",14136
"NCAPG2","54892",3932
"MTMR10","54893",4961
"RNF43","54894",4558
"PQLC2","54896",2255
"CASZ1","54897",8526
"ELOVL2","54898",4074
"PXK","54899",2027
"AUH","549",1588
"LAX1","54900",3298
"CDKAL1","54901",3272
"TTC19","54902",3636
"MKS1","54903",2542
"WHSC1L1","54904",7053
"CYP2W1","54905",2304
"FAM208B","54906",8626
"CCDC99","54908",2668
"SEMA4C","54910",3552
"RPP25","54913",2333
"KIAA1797","54914",5809
"YTHDF1","54915",3253
"C14orf101","54916",4264
"CMTM6","54918",3366
"HEATR2","54919",3414
"DUS2L","54920",1926
"CHTF8","54921",2995
"RASIP1","54922",3302
"LIME1","54923",1199
"ZNF434","54925",3027
"UBE2R2","54926",4457
"CHCHD3","54927",1595
"IMPAD1","54928",7227
"TMEM161A","54929",1827
"PPL","5493",6238
"HAUS4","54930",1638
"RG9MTD1","54931",1612
"EXD3","54932",2881
"RHBDL2","54933",1837
"KANSL2","54934",2387
"DUSP23","54935",685
"ADPRHL2","54936",1691
"SOHLH2","54937",2193
"SARS2","54938",2136
"COMMD4","54939",925
"PPM1A","5494",11415
"OCIAD1","54940",2332
"RNF125","54941",5888
"FAM206A","54942",1912
"DNAJC28","54943",2027
"FLJ20464","54944",700
"SLC41A3","54946",2887
"LPCAT2","54947",5388
"MRPL16","54948",1182
"SDHAF2","54949",1219
"PPM1B","5495",5435
"COMMD8","54951",1407
"TRNAU1AP","54952",2015
"C1orf27","54953",3896
"FAM120C","54954",8441
"C1orf109","54955",2355
"PARP16","54956",2534
"TXNL4B","54957",2889
"TMEM160","54958",655
"ODAM","54959",1288
"PPM1G","5496",2253
"GEMIN8","54960",3259
"SSH3","54961",2878
"TIPIN","54962",1280
"UCKL1","54963",2285
"C1orf56","54964",2053
"PIGX","54965",3095
"CXorf48","54967",2161
"TMEM70","54968",2192
"C4orf27","54969",1216
"TTC12","54970",2315
"BANP","54971",2696
"TMEM132A","54972",3520
"CPSF3L","54973",2629
"THG1L","54974",1305
"C20orf27","54976",2129
"SLC25A38","54977",2124
"C2orf18","54978",3912
"HRASLS2","54979",742
"PPOX","5498",1768
"C2orf42","54980",2524
"C9orf95","54981",1450
"CLN6","54982",2242
